Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS4030,KILMORE A,Cast Iron,317712.4859,240306.7375
WMS0391,PEMBROKE EAST A,Class A,318104.4916,233858.5552
WMS1008,ROTUNDA B,Class A,315756.9663,234942.0299
WMS4507,MERCHANTS QUAY C,Cast Iron,314660.7697,233416.7433
WMS4323,ROYAL EXCHANGE B,Cast Iron,315657.1669,233627.2421
WMS3326,CRUMLIN D,Class B,313320.2901,232357.5147
WMS0855,MANSION HOUSE A,Class A,316094.3774,234386.4889
WMS0310,ROTUNDA B,Class A,315594.1832,235130.2458
WMS0761,KILMORE D,Class A,319741.8991,238967.4663
WMS0329,ROTUNDA B,Class A,315428.8627,234703.0727
WMS3550,CLONTARF EAST C,Class B,320155.895,236361.0118
WMS2707,WHITEHALL A,Class B,316810.3852,238204.05
WMS2497,RAHENY-ST.ASSAM,Class B,321680.7421,238292.3572
WMS1262,SOUTH DOCK,Bigbelly Bin,317507.0652,233868.1705
WMS4013,BALLYGALL A,Cast Iron,313135.5061,239074.7977
WMS3329,WALKINSTOWN B,Class B,312124.2246,231815.7908
WMS3366,WALKINSTOWN C,Class B,312199.2819,231306.369
WMS4249,MOUNTJOY A,Cast Iron,316152.2551,235103.6111
WMS2609,CLONTARF EAST C,Class B,319314.4313,235926.9823
WMS3060,PEMBROKE WEST A,Class B,317617.8304,232796.4777
WMS2906,ARRAN QUAY E,Class B,313713.0453,235159.0233
WMS3416,CHAPELIZOD,Class B,310133.3487,233718.9022
WMS3500,CABRA WEST B,Class B,313261.5865,236563.9488
WMS4589,USHERS C,Cast Iron,314111.9738,233704.3976
WMS3072,PEMBROKE EAST D,Class B,319037.1989,231425.0446
WMS3126,PEMBROKE EAST E,Class B,317981.3702,231874.2603
WMS1140,ROYAL EXCHANGE A,Bigbelly Bin,315807.3361,234212.5854
WMS4297,ROTUNDA B,Cast Iron,315298.5271,234712.4998
WMS0612,ROYAL EXCHANGE B,Class A,315831.4615,233596.6165
WMS3445,CLONTARF EAST A,Class B,321365.1795,238085.3828
WMS3238,RATHFARNHAM,Class B,315171.0599,229814.3997
WMS1347,RATHMINES EAST D,Class A,316328.2313,231934.9351
WMS1350,RATHMINES EAST D,Class A,316397.3467,231889.7971
WMS0838,MANSION HOUSE A,Class A,316569.147,234074.2775
WMS2150,WHITEHALL A,Class B,315467.1958,238278.5415
WMS0014,BALLYMUN C,Class A,315531.0866,239833.2676
WMS4123,ASHTOWN B,Cast Iron,311564.7192,236490.4965
WMS0812,MANSION HOUSE B,Class A,316174.2433,233871.9878
WMS4021,WHITEHALL C,Cast Iron,316783.0948,239937.8094
WMS1271,NORTH DOCK C,Bigbelly Bin,316925.9312,234654.746
WMS4246,ROTUNDA A,Cast Iron,316090.5826,235164.102
WMS3598,PEMBROKE EAST B,Class B,318290.8106,233000.9898
WMS3452,RATHMINES EAST A,Class B,316073.4469,232531.2606
WMS3294,USHERS F,Class B,313394.45,233674.0093
WMS0735,ROYAL EXCHANGE B,Class A,315670.3668,233192.7262
WMS0739,MANSION HOUSE B,Class A,316202.1879,233281.5109
WMS2010,FINGLAS NORTH C,Class B,313069.4509,239549.6175
WMS2197,WHITEHALL B,Class B,316121.5065,239021.7713
WMS3602,FINGLAS SOUTH B,Class B,313993.7467,237823.3384
WMS2451,AYRFIELD,Class B,320892.1741,239755.8445
WMS0626,ROYAL EXCHANGE B,Class A,315925.3084,233755.2901
WMS2889,NORTH DOCK B,Class B,317590.5368,235332.5743
WMS4197,ARRAN QUAY E,Cast Iron,314261.629,234973.6695
WMS0151,BALLYBOUGH B,Class A,316020.9258,236175.2318
WMS1622,NORTH CITY,Class A,315704.1791,234861.7717
WMS4048,BEAUMONT B,Cast Iron,318279.3626,238813.4159
WMS4094,RAHENY-ST.ASSAM,Cast Iron,321589.407,238223.3796
WMS0100,INNS QUAY A,Class A,315860.993,235898.2092
WMS1370,PRIORSWOOD D,Bigbelly Bin,320613.028,240006.4319
WMS4276,MOUNTJOY A,Cast Iron,316387.7006,235110.1409
WMS0858,MERCHANTS QUAY E,Class A,314713.7452,232627.0145
WMS0776,RATHMINES EAST D,Class A,316491.4514,231833.1137
WMS1143,ROYAL EXCHANGE A,Bigbelly Bin,315617.3637,234176.8203
WMS0070,PHOENIX PARK,Class A,313566.4165,234437.5064
WMS2109,BALLYMUN E,Class B,315148.9332,239219.7254
WMS4366,SOUTH DOCK,Cast Iron,317291.3548,233397.8823
WMS2234,WHITEHALL C,Class B,316753.7419,239060.5128
WMS0494,ROYAL EXCHANGE A,Class A,315424.5292,234026.3866
WMS4409,MANSION HOUSE A,Cast Iron,316135.6759,234271.0301
WMS4426,SAINT KEVINS,Cast Iron,316094.8529,232767.2599
WMS2210,WHITEHALL B,Class B,316613.8566,238793.4421
WMS0826,MANSION HOUSE A,Class A,316027.7321,234241.5342
WMS0291,NORTH CITY,Class A,315446.9888,234504.6649
WMS2561,DRUMCONDRA SOUTH A,Class B,316816.5367,237439.1273
WMS0945,RATHMINES WEST B,Class A,315663.9778,232066.4992
WMS3260,KIMMAGE E,Class B,313405.9885,230453.0894
WMS0294,NORTH CITY,Class A,315489.1683,234465.278
WMS0748,PEMBROKE WEST C,Class A,316513.7818,232606.4288
WMS0641,ROYAL EXCHANGE B,Class A,315874.3635,233992.3302
WMS0370,NORTH CITY,Class A,315905.05,234495.5209
WMS0710,SAINT KEVINS,Class A,315617.507,233110.8262
WMS3259,TERENURE C,Class B,313380.6413,229887.5842
WMS2027,FINGLAS NORTH C,Class B,313625.1298,239861.2614
WMS4562,CARNA,Cast Iron,309241.6239,233725.1881
WMS3284,USHERS A,Class B,313528.8843,233818.0535
WMS0111,NORTH DOCK C,Class A,316424.6932,234673.886
WMS0720,SAINT KEVINS,Class A,315600.4566,232929.4003
WMS3465,ASHTOWN A,Class B,311211.4609,236980.4181
WMS3370,WALKINSTOWN A,Class B,310918.9256,231136.9665
WMS2208,WHITEHALL A,Class B,315927.2214,238876.6452
WMS3398,KILMAINHAM B,Class B,311945.6915,233562.4257
WMS4122,ASHTOWN B,Cast Iron,311394.964,236674.0575
WMS0265,NORTH CITY,Class A,315694.4318,234607.8647
WMS1615,MANSION HOUSE A,Bigbelly Bin,316116.6411,234414.3984
WMS1654,MERCHANTS QUAY C,Class A,314306.8081,233575.6683
WMS2377,BEAUMONT C,Class B,318927.4175,238999.5092
WMS1007,ROTUNDA B,Class A,315722.0872,234911.5883
WMS3279,CRUMLIN C,Class B,313417.1064,232817.4754
WMS0653,ROYAL EXCHANGE B,Class A,315767.9983,233657.0563
WMS0636,ROYAL EXCHANGE B,Class A,315970.8509,233912.8399
WMS0030,CLONTARF WEST D,Class A,318603.6069,236149.7206
WMS2030,FINGLAS NORTH C,Class B,312632.7407,240136.6295
WMS3157,RATHMINES EAST A,Class B,316780.5519,232240.1477
WMS2668,CLONTARF EAST B,Class B,320175.2458,235806.2886
WMS2643,CLONTARF EAST B,Class B,320464.1215,236678.5847
WMS4220,ROTUNDA A,Cast Iron,315672.016,235208.5257
WMS2304,KILMORE B,Class B,318364.0733,239567.6726
WMS2736,CABRA EAST A,Class B,314188.8384,236985.6652
WMS2882,BALLYBOUGH A,Class B,317180.441,235756.296
WMS4286,MOUNTJOY A,Cast Iron,316367.6362,234826.7769
WMS3494,CHAPELIZOD,Class B,310310.1005,234147.3808
WMS4233,MOUNTJOY B,Cast Iron,316554.2844,235481.3439
WMS4527,DRUMFINN,Cast Iron,309853.0453,233698.4769
WMS2983,SAINT KEVINS,Class B,315447.342,232598.8439
WMS2655,CLONTARF EAST D,Class B,318910.8817,236033.2983
WMS2686,DRUMCONDRA SOUTH A,Class B,316316.5159,237101.3006
WMS0321,ROTUNDA B,Class A,315546.446,234771.102
WMS1127,NORTH CITY,Bigbelly Bin,316135.0339,234467.835
WMS3525,RAHENY-ST.ASSAM,Class B,321622.9657,238124.4059
WMS3101,PEMBROKE WEST B,Class B,317668.7465,231554.0278
WMS3540,WHITEHALL D,Class B,317562.5222,238714.1566
WMS2419,HARMONSTOWN A,Class B,320126.532,239154.7506
WMS4569,KILMAINHAM A,Cast Iron,310926.8389,233581.6945
WMS2449,AYRFIELD,Class B,320982.3592,240013.5729
WMS1126,NORTH CITY,Bigbelly Bin,316110.216,234459.5627
WMS4554,DRUMFINN,Cast Iron,309526.2222,233716.1151
WMS4424,SAINT KEVINS,Cast Iron,316176.3255,232766.8706
WMS0605,ROYAL EXCHANGE B,Class A,315717.5601,233689.6023
WMS3132,RATHMINES EAST B,Class B,317432.0058,231717.493
WMS3107,PEMBROKE EAST D,Class B,318601.6483,230513.6449
WMS0907,PEMBROKE WEST C,Bigbelly Bin,317558.0802,232859.1164
WMS2678,CLONTARF WEST D,Class B,317401.1997,236085.566
WMS4463,CHAPELIZOD,Cast Iron,310296.7393,234355.661
WMS4097,RAHENY-ST.ASSAM,Cast Iron,321675.1316,238206.9869
WMS1154,MOUNTJOY A,Bigbelly Bin,316639.0191,235015.3834
WMS2130,BALLYGALL C,Class B,315252.547,238700.6737
WMS3385,CRUMLIN A,Class B,312007.3575,232860.761
WMS2648,CLONTARF EAST B,Class B,320160.0367,235868.4674
WMS4139,BALLYBOUGH A,Cast Iron,316657.6004,235544.1293
WMS0619,ROYAL EXCHANGE B,Class A,315890.4321,233621.7098
WMS0327,ROTUNDA B,Class A,315475.2052,234727.8972
WMS2095,BALLYMUN F,Class B,314317.9348,239176.5871
WMS0024,BALLYMUN C,Class A,315851.246,240088.6688
WMS2650,CLONTARF EAST B,Class B,320192.8023,236404.9478
WMS2685,DRUMCONDRA SOUTH A,Class B,316369.3913,237244.4909
WMS1364,HARMONSTOWN B,Bigbelly Bin,319920.794,238174.3227
WMS2885,NORTH DOCK A,Class B,317078.5677,235581.1267
WMS3400,KILMAINHAM A,Class B,311500.731,233692.4152
WMS2078,BALLYMUN E,Class B,314882.4644,239475.0105
WMS2756,CABRA EAST A,Class B,314619.0374,235878.8397
WMS4254,NORTH CITY,Cast Iron,316287.2029,234770.8212
WMS3021,PEMBROKE EAST A,Class B,318682.5013,233383.7266
WMS0741,MANSION HOUSE B,Class A,316175.7031,233133.8579
WMS3119,RATHMINES EAST A,Class B,317157.0339,232044.0345
WMS2615,CLONTARF EAST B,Class B,320566.3096,235779.4717
WMS2169,BALLYMUN C,Class B,315637.2356,239791.9836
WMS3588,FINGLAS SOUTH C,Class B,312803.3145,237981.8371
WMS3335,WALKINSTOWN A,Class B,311141.3775,230968.2857
WMS0243,NORTH CITY,Class A,315862.0667,234573.0748
WMS0405,BALLYGALL C,Class A,315424.5553,238682.4437
WMS0020,BALLYMUN C,Class A,315551.6113,239500.267
WMS0650,ROYAL EXCHANGE B,Class A,315732.8025,233730.1882
WMS0027,BALLYMUN C,Class A,316113.0019,239366.4463
WMS4438,PEMBROKE EAST B,Cast Iron,318910.5738,232850.8849
WMS4305,INNS QUAY C,Cast Iron,315264.7697,234952.7965
WMS2604,CLONTARF WEST C,Class B,318138.3614,236302.3181
WMS0139,MOUNTJOY A,Class A,316470.9189,234831.8749
WMS0123,MOUNTJOY A,Class A,316431.0289,234898.2525
WMS4354,SAINT KEVINS,Cast Iron,316079.4325,233006.0895
WMS1054,BALLYMUN B,Class A,315287.8485,240138.8023
WMS2117,BALLYGALL B,Class B,314449.5712,238936.182
WMS3578,WALKINSTOWN A,Class B,311384.6627,231575.9489
WMS0007,BALLYMUN D,Class A,315505.9714,239743.0829
WMS1005,ROTUNDA B,Class A,315676.6144,234868.529
WMS2713,CLONTARF WEST D,Class B,317421.5302,236116.4565
WMS2237,WHITEHALL C,Class B,316831.0627,239194.6508
WMS2352,KILMORE C,Class B,319657.016,239745.6183
WMS2103,CLONTARF EAST A,Class B,321083.1817,237027.355
WMS2347,KILMORE C,Class B,318773.4973,239851.8558
WMS3150,RATHMINES EAST D,Class B,316755.79,231661.1788
WMS4301,ROTUNDA B,Cast Iron,315291.3161,234857.5578
WMS0718,SAINT KEVINS,Class A,315601.8372,233012.3624
WMS2048,FINGLAS SOUTH C,Class B,312381.7432,238335.697
WMS4321,WOOD QUAY A,Cast Iron,315178.325,233481.0127
WMS0039,CLONTARF EAST C,Class A,319323.2927,235877.2103
WMS3073,PEMBROKE EAST D,Class B,319303.2015,231228.795
WMS1321,KILMORE D,Class A,319736.7032,238947.0377
WMS4185,ARRAN QUAY B,Cast Iron,314287.588,234977.2019
WMS0214,NORTH CITY,Class A,315966.9461,234506.586
WMS0580,ROYAL EXCHANGE A,Class A,315478.9709,233298.7724
WMS3019,PEMBROKE WEST A,Class B,317682.0515,233350.4806
WMS2312,BEAUMONT C,Class B,319363.6824,238535.3326
WMS0341,ROTUNDA B,Class A,315294.2814,234664.8082
WMS1611,NORTH CITY,Class A,315771.2643,234627.9189
WMS3343,CRUMLIN F,Class B,312209.3992,231904.0827
WMS0165,NORTH CITY,Class A,316074.8551,234726.7723
WMS1369,PRIORSWOOD A,Bigbelly Bin,319308.7218,240706.0002
WMS0458,ROYAL EXCHANGE A,Class A,315387.468,234000.1121
WMS0212,NORTH CITY,Class A,315987.2732,234442.5423
WMS3250,KIMMAGE C,Class B,313744.0177,232001.812
WMS2380,PRIORSWOOD D,Class B,320534.0275,239947.6837
WMS0351,NORTH CITY,Class A,315372.0438,234408.4231
WMS0666,ROYAL EXCHANGE B,Class A,315728.2461,233839.1247
WMS1124,MANSION HOUSE A,Bigbelly Bin,316095.8802,234410.7417
WMS0316,ROTUNDA B,Class A,315624.3918,234982.4325
WMS1318,WHITEHALL C,Class A,316770.4369,239715.09
WMS0768,WOOD QUAY B,Class A,315199.8587,232420.5469
WMS2239,WHITEHALL C,Class B,316877.2492,238916.9315
WMS0445,ROYAL EXCHANGE A,Class A,315288.7379,234059.3715
WMS3176,RATHMINES EAST C,Class B,316572.1546,230182.935
WMS0323,NORTH CITY,Class A,315503.413,234719.4309
WMS3087,PEMBROKE EAST E,Class B,318258.2516,232259.8374
WMS2757,CABRA EAST A,Class B,314738.7752,235874.837
WMS3345,CRUMLIN B,Class B,312829.9795,232178.1199
WMS0560,ROYAL EXCHANGE A,Class A,315636.3014,233868.9522
WMS2496,RAHENY-ST.ASSAM,Class B,321712.1671,238305.79
WMS0657,ROYAL EXCHANGE B,Class A,315852.857,233809.0091
WMS2164,BALLYBOUGH B,Class B,316287.1865,235755.565
WMS3353,WALKINSTOWN C,Class B,311642.6749,230914.8066
WMS0630,ROYAL EXCHANGE B,Class A,315960.4969,233851.5441
WMS2495,RAHENY-FOXFIELD,Class B,322763.8856,238569.0916
WMS4157,NORTH DOCK B,Cast Iron,317290.5937,234790.7176
WMS0050,CLONTARF EAST B,Class A,320381.9078,235665.0565
WMS2126,BALLYGALL C,Class B,314934.0302,238454.7863
WMS2356,PRIORSWOOD D,Class B,319786.3163,239812.5245
WMS4540,DRUMFINN,Cast Iron,309675.11,233691.1833
WMS2575,WHITEHALL D,Class B,317023.0886,237600.4364
WMS3546,CABRA EAST C,Class B,314370.2111,235881.995
WMS2280,BEAUMONT B,Class B,318426.309,238864.3677
WMS0106,NORTH CITY,Class A,316330.7942,234658.0327
WMS1376,NORTH CITY,Class A,315499.0924,234549.5238
WMS2463,GRANGE D,Class B,321813.3131,239278.4663
WMS2806,ASHTOWN A,Class B,312151.4817,237016.7199
WMS1305,MANSION HOUSE A,Bigbelly Bin,316341.9354,234413.1709
WMS2524,CLONTARF EAST D,Class B,319108.4472,236822.3121
WMS1351,RATHMINES EAST D,Class A,316421.5808,231875.1083
WMS0569,ROYAL EXCHANGE A,Class A,315540.2958,233382.2706
WMS1319,WHITEHALL C,Class A,316761.7011,239754.7185
WMS1307,MANSION HOUSE A,Bigbelly Bin,316224.0284,234414.8539
WMS1063,BALLYGALL A,Bigbelly Bin,313183.0714,239007.4324
WMS3613,WHITEHALL C,Class B,316943.6255,240086.7509
WMS0967,KILMAINHAM B,Bigbelly Bin,312706.7023,233718.2697
WMS0592,MERCHANTS QUAY B,Class A,315112.8969,233725.8943
WMS2872,BALLYBOUGH B,Class B,316618.9924,236059.8159
WMS0472,ROYAL EXCHANGE A,Class A,315610.1988,234029.2532
WMS1000,ROTUNDA B,Class A,315424.0707,234958.6565
WMS4181,ARRAN QUAY E,Cast Iron,313787.5624,235264.1763
WMS1065,BALLYGALL C,Bigbelly Bin,315439.5082,238669.4216
WMS2139,BOTANIC A,Class B,314850.6036,237941.877
WMS1062,BALLYGALL A,Bigbelly Bin,313254.9583,239091.0645
WMS0227,NORTH CITY,Class A,315868.1457,234848.2697
WMS2574,GRACE PARK,Class B,317239.7169,238020.825
WMS2288,BEAUMONT C,Class B,319004.3907,238420.0559
WMS3240,KIMMAGE C,Class B,314674.3338,231795.3951
WMS1384,PEMBROKE EAST A,Bigbelly Bin,319049.3561,233071.2714
WMS0299,NORTH CITY,Class A,315522.6562,234362.5021
WMS0590,WOOD QUAY A,Class A,315136.4515,233675.8236
WMS0246,NORTH CITY,Class A,315944.9583,234471.6906
WMS0795,SOUTH DOCK,Class A,316867.1148,233625.4337
WMS4023,NORTH DOCK A,Cast Iron,317332.3202,235869.3773
WMS0919,PEMBROKE WEST C,Bigbelly Bin,316971.9807,232360.4209
WMS0041,CLONTARF EAST C,Class A,319609.8315,235881.8805
WMS1105,WALKINSTOWN A,Bigbelly Bin,310397.2389,231931.273
WMS3442,INCHICORE B,Class B,310310.276,232350.8824
WMS0947,RATHMINES WEST B,Class A,315649.7016,231918.2003
WMS2440,RAHENY-FOXFIELD,Class B,322874.8982,238819.4471
WMS2084,BALLYGALL B,Class B,313628.4704,238961.0908
WMS3499,INNS QUAY C,Class B,315196.829,234754.7361
WMS0255,NORTH CITY,Class A,315835.813,234655.8172
WMS4352,MANSION HOUSE B,Cast Iron,316397.747,233092.8706
WMS0743,MANSION HOUSE B,Class A,316230.4773,233052.8571
WMS2706,WHITEHALL A,Class B,316720.5337,238005.2327
WMS3458,CLONTARF WEST D,Class B,317255.5262,236155.4046
WMS0567,ROYAL EXCHANGE A,Class A,315520.5371,233394.1823
WMS3584,FINGLAS NORTH B,Class B,312816.0409,239058.6744
WMS3424,,Class B,308168.9606,233891.1284
WMS0448,WOOD QUAY A,Class A,315217.9126,234120.4162
WMS2014,BALLYGALL A,Class B,313310.6918,238811.9877
WMS4050,BEAUMONT E,Cast Iron,318242.7031,237776.5115
WMS0818,MANSION HOUSE A,Class A,316540.7572,233744.5674
WMS4523,NORTH CITY,Cast Iron,315331.398,234495.1284
WMS1019,NORTH CITY,Class A,315893.3025,234658.6586
WMS2514,CLONTARF EAST E,Class B,319816.8394,237409.2632
WMS0645,ROYAL EXCHANGE A,Class A,315800.1731,233993.9433
WMS3028,PEMBROKE EAST C,Class B,319462.4647,232151.6799
WMS0920,PEMBROKE WEST C,Bigbelly Bin,317055.3935,232788.8005
WMS4548,DRUMFINN,Cast Iron,309890.9912,233687.3478
WMS3430,DRUMFINN,Class B,309312.2382,233994.5908
WMS3243,KIMMAGE D,Class B,313951.2379,231249.9198
WMS0962,RATHMINES WEST A,Class A,315672.913,232346.2837
WMS4364,RAHENY-ST.ASSAM,Cast Iron,321486.0977,238219.7856
WMS0603,MANSION HOUSE B,Class A,316043.7634,233529.6188
WMS0966,KILMAINHAM B,Bigbelly Bin,312722.1541,233716.3914
WMS2042,FINGLAS NORTH B,Class B,312510.5335,239953.9151
WMS2454,AYRFIELD,Class B,320862.2357,239885.1513
WMS0031,CLONTARF WEST D,Class A,318659.7483,236126.5262
WMS0599,ROYAL EXCHANGE B,Class A,315640.653,233724.2247
WMS2930,INNS QUAY A,Class B,315594.7454,235553.9325
WMS0816,MANSION HOUSE B,Class A,316373.3535,233802.1412
WMS2549,GRACE PARK,Class B,318208.9414,236951.7337
WMS1068,RAHENY-ST.ASSAM,Bigbelly Bin,321486.9397,238111.7536
WMS0832,MANSION HOUSE B,Class A,316222.6587,233683.286
WMS0600,ROYAL EXCHANGE B,Class A,315625.7907,233717.9791
WMS4156,NORTH DOCK B,Cast Iron,318100.3988,235159.1413
WMS1280,NORTH DOCK B,Bigbelly Bin,317800.3802,234652.1098
WMS2852,BALLYBOUGH B,Class B,316276.2262,235639.9707
WMS0122,MOUNTJOY A,Class A,316420.674,234892.4595
WMS2948,ARRAN QUAY A,Class B,315010.0208,235530.5616
WMS3213,RATHFARNHAM,Class B,314590.8279,230244.1091
WMS0559,ROYAL EXCHANGE A,Class A,315641.9417,233921.2143
WMS2876,BALLYBOUGH B,Class B,316268.3358,235651.3348
WMS0242,NORTH CITY,Class A,315816.9017,234571.0831
WMS2214,WHITEHALL B,Class B,316854.443,238906.1409
WMS0588,WOOD QUAY A,Class A,315220.9914,233624.3763
WMS1148,ROYAL EXCHANGE A,Bigbelly Bin,315448.5645,234084.7835
WMS3027,PEMBROKE EAST C,Class B,319431.8731,232233.0258
WMS3552,PEMBROKE EAST E,Class B,318432.2716,232044.8791
WMS4319,ROYAL EXCHANGE A,Cast Iron,315393.4875,233635.0953
WMS4427,SAINT KEVINS,Cast Iron,315808.1328,232922.2458
WMS3464,USHERS F,Class B,312924.8377,233411.9659
WMS4464,CHAPELIZOD,Cast Iron,310489.2472,234318.3308
WMS1398,ROYAL EXCHANGE A,Bigbelly Bin,315523.8759,234182.5536
WMS4560,CARNA,Cast Iron,309387.8948,233707.9721
WMS1081,BOTANIC C,Bigbelly Bin,315945.9301,236060.3632
WMS2452,AYRFIELD,Class B,320978.08,239624.6334
WMS3521,PHOENIX PARK,Class B,313726.1409,234407.2381
WMS0565,ROYAL EXCHANGE A,Class A,315550.8711,233513.1604
WMS4462,CHAPELIZOD,Cast Iron,310371.5709,234372.3211
WMS0052,CLONTARF EAST B,Class A,320639.7274,235760.3349
WMS0753,SAINT KEVINS,Class A,316275.0093,232952.6958
WMS0308,ROTUNDA B,Class A,315700.7629,235141.5731
WMS2255,WHITEHALL D,Class B,317152.0863,238461.6365
WMS2947,INNS QUAY C,Class B,315055.8144,234342.1313
WMS3348,CRUMLIN B,Class B,313308.0158,232370.4176
WMS2364,KILMORE C,Class B,318984.506,239812.5234
WMS3373,WALKINSTOWN A,Class B,311000.6784,231376.8761
WMS0459,ROYAL EXCHANGE A,Class A,315411.2371,234008.5666
WMS0414,ROTUNDA B,Class A,315312.8117,234692.1154
WMS1024,NORTH CITY,Class A,315944.7459,234520.0532
WMS0993,MERCHANTS QUAY A,Class A,314956.8427,234123.2466
WMS0995,BALLYMUN C,Class A,315746.2766,240217.3933
WMS2995,WOOD QUAY B,Class B,315040.9861,232697.5108
WMS2651,CLONTARF EAST C,Class B,320182.3305,236388.1081
WMS0480,ROYAL EXCHANGE A,Class A,315816.7447,234044.8103
WMS3052,PEMBROKE WEST A,Class B,317756.8432,233311.197
WMS2718,BOTANIC B,Class B,315202.8636,236689.6174
WMS1211,NORTH DOCK B,Bigbelly Bin,317295.4305,234440.1147
WMS0408,MERCHANTS QUAY E,Class A,314860.0727,232675.3107
WMS0972,SOUTH DOCK,Class A,316999.5334,233697.1944
WMS2560,DRUMCONDRA SOUTH A,Class B,316931.0976,237393.6219
WMS0487,ROYAL EXCHANGE A,Class A,315826.4533,234066.3969
WMS0538,TERENURE A,Class A,313917.728,231165.2457
WMS4325,MANSION HOUSE B,Cast Iron,316346.5268,233402.5541
WMS2884,NORTH DOCK A,Class B,317103.0441,235605.377
WMS3224,TERENURE B,Class B,314487.4983,230327.0108
WMS0821,MANSION HOUSE A,Class A,316228.2023,233868.7351
WMS1625,ROYAL EXCHANGE B,Class A,315897.1304,233679.355
WMS0791,SOUTH DOCK,Class A,316892.4211,233323.787
WMS4229,MOUNTJOY B,Cast Iron,316218.3753,235248.0785
WMS2222,WHITEHALL C,Class B,317051.3638,239709.4779
WMS2492,RAHENY-ST.ASSAM,Class B,322149.7783,238317.2914
WMS0661,ROYAL EXCHANGE B,Class A,315814.7805,233912.9971
WMS4015,FINGLAS NORTH C,Cast Iron,313260.1195,239102.6099
WMS4544,DRUMFINN,Cast Iron,309814.2137,233682.1223
WMS3410,INCHICORE A,Class B,311844.3419,233382.2323
WMS0689,MANSION HOUSE B,Class A,315855.2819,233440.8833
WMS2563,DRUMCONDRA SOUTH C,Class B,316212.9982,237671.2505
WMS3559,GRANGE C,Class B,322729.4397,239503.3523
WMS3015,PEMBROKE WEST A,Class B,317842.4631,233755.0329
WMS0088,MOUNTJOY B,Class A,315784.3015,235703.5873
WMS3289,ARRAN QUAY B,Class B,314853.6784,234883.0445
WMS3276,CRUMLIN C,Class B,313807.3416,232603.942
WMS2533,CLONTARF WEST B,Class B,318666.1408,237481.4371
WMS2822,ASHTOWN B,Class B,311358.2369,236716.8538
WMS0179,NORTH CITY,Class A,316046.5009,234552.6495
WMS0944,RATHMINES WEST B,Class B,315674.3899,232189.8293
WMS0326,NORTH CITY,Class A,315460.9594,234694.1543
WMS3184,RATHFARNHAM,Class B,315840.0836,230436.7863
WMS3532,DRUMCONDRA SOUTH C,Class B,316152.553,237395.4418
WMS4237,MOUNTJOY A,Cast Iron,316194.6998,235206.1696
WMS4577,USHERS C,Cast Iron,314309.7917,233917.9596
WMS2046,FINGLAS SOUTH A,Class B,312310.4799,238564.3796
WMS0787,SOUTH DOCK,Class A,316748.4857,232881.0575
WMS0304,ROTUNDA A,Class A,315736.9635,235120.1123
WMS0382,NORTH CITY,Class A,315658.3978,234517.9032
WMS0797,SOUTH DOCK,Class A,316918.9837,233719.5551
WMS1335,RATHMINES EAST A,Class A,316431.6385,231887.5514
WMS1354,BALLYMUN D,Bigbelly Bin,315503.6657,239124.1541
WMS2076,BALLYMUN E,Class B,314617.0817,239513.1316
WMS2635,CLONTARF EAST A,Class B,321335.168,236935.0338
WMS4206,MOUNTJOY B,Cast Iron,316157.2328,235407.5517
WMS2864,INNS QUAY A,Class B,315502.0239,235821.697
WMS2261,WHITEHALL D,Class B,317550.0262,238742.8826
WMS2709,DRUMCONDRA SOUTH C,Class B,315831.6647,237492.9679
WMS1174,PEMBROKE EAST B,Bigbelly Bin,318907.6843,232744.751
WMS4324,MANSION HOUSE B,Cast Iron,316289.2952,233427.3519
WMS3191,RATHMINES WEST D,Class B,315703.476,230591.9721
WMS4053,BEAUMONT F,Cast Iron,317833.8119,237933.3648
WMS0762,SAINT KEVINS,Class A,315730.9653,233096.5317
WMS4450,PEMBROKE WEST C,Cast Iron,316537.9257,232524.1177
WMS0258,NORTH CITY,Class A,315784.9936,234643.8828
WMS0936,PEMBROKE WEST C,Bigbelly Bin,317149.2379,233191.6689
WMS2786,ASHTOWN B,Class B,312908.176,236097.2594
WMS2579,GRACE PARK,Class B,317205.6819,237576.074
WMS3453,CLONTARF WEST C,Class B,318206.1879,236477.452
WMS3309,USHERS F,Class B,312971.2946,233418.4352
WMS2471,CLONTARF WEST A,Class B,319483.1022,238334.1135
WMS4446,PEMBROKE WEST C,Cast Iron,316696.9044,232444.0603
WMS2278,WHITEHALL D,Class B,317582.4203,238670.5113
WMS2020,FINGLAS NORTH C,Class B,313275.5355,239124.5558
WMS0549,ROYAL EXCHANGE B,Class A,315632.0729,233800.5842
WMS3364,KIMMAGE A,Class B,312337.098,231187.861
WMS2997,SAINT KEVINS,Class B,315471.4644,232742.5382
WMS2359,PRIORSWOOD D,Class B,320319.5894,240040.3095
WMS3523,ARRAN QUAY A,Class B,314948.3886,235864.5429
WMS2127,BALLYGALL C,Class B,314920.3165,238528.1166
WMS2477,HARMONSTOWN B,Class B,320193.6627,237918.5277
WMS0161,NORTH CITY,Class A,316161.4068,234743.8612
WMS0047,CLONTARF EAST C,Class A,320122.4118,235753.6993
WMS0714,SAINT KEVINS,Class A,315591.3677,233149.2463
WMS1619,WOOD QUAY A,Bigbelly Bin,315123.5923,233452.9395
